"","peak_number","name","formula","calc_mw","m_z","std","n","se","01-bottom-half","01-middle-half","01-bottom-quarter","01-top-quarter","29-middle-half","01-middle-quarter","01-top-half","04-bottom-half","08-bottom-half","15-bottom-half","18-bottom-half","25-bottom-half","29-bottom-quarter","29-top-half","11-bottom-half","22-bottom-half","29-top-quarter","29-bottom-half","29-middle-quarter"
"553",27317,"N2-[({[(4S,4aS,6S,12aS)-4-(Dimethylamino)-3,6,10,12,12a-pentahydroxy-6-methyl-1,11-dioxo-1,4,4a,5,5a,6,11,12a-octahydro-2-tetracenyl]carbonyl}amino)methyl]-L-lysine","C29 H38 N4 O10",602.25741,620.29129,249433.016474266,2,176375.77740077,NA,NA,NA,NA,NA,NA,1131483.44252919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"554",27317,"N2-[({[(4S,4aS,6S,12aS)-4-(Dimethylamino)-3,6,10,12,12a-pentahydroxy-6-methyl-1,11-dioxo-1,4,4a,5,5a,6,11,12a-octahydro-2-tetracenyl]carbonyl}amino)methyl]-L-lysine","C29 H38 N4 O10",602.25741,620.29129,276623.950782366,2,195602.671436825,NA,NA,NA,NA,NA,NA,NA,2559548.98354028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"555",27317,"N2-[({[(4S,4aS,6S,12aS)-4-(Dimethylamino)-3,6,10,12,12a-pentahydroxy-6-methyl-1,11-dioxo-1,4,4a,5,5a,6,11,12a-octahydro-2-tetracenyl]carbonyl}amino)methyl]-L-lysine","C29 H38 N4 O10",602.25741,620.29129,489531.812339223,2,346151.264111605,NA,NA,NA,NA,NA,NA,NA,NA,2377220.09782295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"556",27317,"N2-[({[(4S,4aS,6S,12aS)-4-(Dimethylamino)-3,6,10,12,12a-pentahydroxy-6-methyl-1,11-dioxo-1,4,4a,5,5a,6,11,12a-octahydro-2-tetracenyl]carbonyl}amino)methyl]-L-lysine","C29 H38 N4 O10",602.25741,620.29129,347297.439066818,2,245576.374252869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1007274.94056884,NA,NA,NA,NA
"557",27317,"N2-[({[(4S,4aS,6S,12aS)-4-(Dimethylamino)-3,6,10,12,12a-pentahydroxy-6-methyl-1,11-dioxo-1,4,4a,5,5a,6,11,12a-octahydro-2-tetracenyl]carbonyl}amino)methyl]-L-lysine","C29 H38 N4 O10",602.25741,620.29129,217480.342202834,2,153781.824746395,NA,NA,NA,NA,NA,NA,NA,NA,NA,2076632.08582124,NA,NA,NA,NA,NA,NA,NA,NA,NA
"558",27317,"N2-[({[(4S,4aS,6S,12aS)-4-(Dimethylamino)-3,6,10,12,12a-pentahydroxy-6-methyl-1,11-dioxo-1,4,4a,5,5a,6,11,12a-octahydro-2-tetracenyl]carbonyl}amino)methyl]-L-lysine","C29 H38 N4 O10",602.25741,620.29129,222769.380415259,2,157521.739532355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1944416.11013655,NA,NA,NA,NA,NA,NA,NA,NA
"559",27317,"N2-[({[(4S,4aS,6S,12aS)-4-(Dimethylamino)-3,6,10,12,12a-pentahydroxy-6-methyl-1,11-dioxo-1,4,4a,5,5a,6,11,12a-octahydro-2-tetracenyl]carbonyl}amino)methyl]-L-lysine","C29 H38 N4 O10",602.25741,620.29129,318002.878983864,2,224861.992166335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2454186.00701393,NA,NA,NA,NA,NA
"560",27412,"N4-Acetylsulfamethazine","C14 H16 N4 O3 S",320.09381,321.10109,18838.2011691785,2,13320.6197920825,NA,NA,NA,NA,NA,523149.543827328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"561",27412,"N4-Acetylsulfamethazine","C14 H16 N4 O3 S",320.09381,321.10109,7515.23900446452,2,5314.0764622945,NA,NA,NA,NA,NA,NA,NA,NA,NA,195580.710478953,NA,NA,NA,NA,NA,NA,NA,NA,NA
"562",27412,"N4-Acetylsulfamethazine","C14 H16 N4 O3 S",320.09381,321.10109,1282.6845612066,2,906.994951352477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,679371.21622721,NA,NA,NA,NA,NA,NA,NA
"563",27412,"N4-Acetylsulfamethazine","C14 H16 N4 O3 S",320.09381,321.10109,45328.5048436193,2,32052.0931559705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,288694.334235495,NA
"564",27412,"N4-Acetylsulfamethazine","C14 H16 N4 O3 S",320.09381,321.10109,2242.13919382239,2,1585.43182831595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,744685.181839703,NA,NA,NA,NA,NA,NA
"565",27412,"N4-Acetylsulfamethazine","C14 H16 N4 O3 S",320.09381,321.10109,28709.4582079935,2,20300.652583064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,264055.675066248,NA,NA
"566",27633,"Nanafrocin","C16 H14 O6",302.07925,303.08653,27591.2895043499,2,19509.987910207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127382.955291865,NA,NA,NA,NA,NA,NA,NA
"567",27633,"Nanafrocin","C16 H14 O6",302.07925,303.08653,829366.414963688,2,586450.6161092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1962912.43549571,NA
"568",27634,"Nanafrocin","C16 H14 O6",302.07923,303.08651,3750.12415418118,2,2651.73821971298,NA,NA,NA,NA,NA,NA,NA,340357.628205479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"569",27634,"Nanafrocin","C16 H14 O6",302.07923,303.08651,90677.4022294355,2,64118.606016814,NA,NA,NA,NA,NA,NA,NA,NA,NA,278057.046322859,NA,NA,NA,NA,NA,NA,NA,NA,NA
"570",27742,"Netilmicin","C21 H41 N5 O7",475.29915,476.30642,193510.176975323,2,136832.35836786,512539.684040743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"571",27742,"Netilmicin","C21 H41 N5 O7",475.29915,476.30642,93475.1635151239,2,66096.9219940655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,232240.892367061,NA,NA,NA,NA,NA
"572",27742,"Netilmicin","C21 H41 N5 O7",475.29915,476.30642,16827.4907879011,2,11898.832846479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,202596.117055657,NA,NA
"573",27747,"Netilmicin","C21 H41 N5 O7",475.29921,476.30649,1510.0627548342,2,1067.7756139605,NA,NA,NA,NA,NA,NA,NA,NA,195839.65932532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"574",27752,"Netilmicin","C21 H41 N5 O7",475.29883,476.3061,13057.3820467063,2,9232.96338976949,NA,NA,NA,NA,NA,NA,NA,NA,NA,109417.623669778,NA,NA,NA,NA,NA,NA,NA,NA,NA
"575",27789,"Nicarbazin","C19 H18 N6 O6",426.12926,427.13653,31447.3139877506,2,22236.608970841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,600562.97267995,NA,NA,NA,NA
"576",27789,"Nicarbazin","C19 H18 N6 O6",426.12926,427.13653,89694.7737129686,2,63423.782729433,NA,NA,NA,NA,NA,NA,NA,NA,NA,674775.742999347,NA,NA,NA,NA,NA,NA,NA,NA,NA
"577",27790,"Nicarbazin","C19 H18 N6 O6",426.12905,427.13633,46861.2362674643,2,33135.897939509,336804.273669991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"578",27790,"Nicarbazin","C19 H18 N6 O6",426.12905,427.13633,7680.30810572761,2,5430.797943162,NA,NA,274147.573546652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"579",27790,"Nicarbazin","C19 H18 N6 O6",426.12905,427.13633,14298.1765686747,2,10110.3376103125,NA,285105.680858609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"580",27790,"Nicarbazin","C19 H18 N6 O6",426.12905,427.13633,30248.4716623573,2,21388.899432982,NA,NA,NA,NA,NA,NA,304151.950031313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"581",27790,"Nicarbazin","C19 H18 N6 O6",426.12905,427.13633,7481.2848928497,2,5290.0672797225,NA,NA,NA,213136.984584077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"582",27790,"Nicarbazin","C19 H18 N6 O6",426.12905,427.13633,3681.96076359382,2,2603.53942399999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,314451.082040749,NA,NA,NA,NA
"583",27790,"Nicarbazin","C19 H18 N6 O6",426.12905,427.13633,50516.9606402483,2,35720.8854336535,NA,NA,NA,NA,NA,NA,NA,NA,NA,379375.808415217,NA,NA,NA,NA,NA,NA,NA,NA,NA
"584",27791,"Nicarbazin","C19 H18 N6 O6",426.1291,427.13638,12085.0885276655,2,8545.44804915199,NA,NA,NA,NA,NA,NA,172819.29909807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"585",27791,"Nicarbazin","C19 H18 N6 O6",426.1291,427.13638,17724.337582467,2,12532.999296602,NA,NA,NA,NA,NA,NA,NA,145356.126231465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"586",27792,"Nicarbazin","C19 H18 N6 O6",426.12906,427.13634,3774.29070548034,2,2668.82655201451,NA,NA,NA,NA,NA,NA,NA,NA,NA,138230.22395853,NA,NA,NA,NA,NA,NA,NA,NA,NA
"587",30685,"Oxacillin","C19 H19 N3 O5 S",401.10455,424.09379,21657.2623963337,2,15313.997102384,167069.057932583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"588",30685,"Oxacillin","C19 H19 N3 O5 S",401.10455,424.09379,2508.99366084422,2,1774.12643153701,NA,NA,174153.294049841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"589",30685,"Oxacillin","C19 H19 N3 O5 S",401.10455,424.09379,27829.0211216912,2,19678.0895489315,NA,151327.350219787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"590",30685,"Oxacillin","C19 H19 N3 O5 S",401.10455,424.09379,8408.37909831535,2,5945.62187920601,NA,NA,NA,NA,NA,197785.804531959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"591",30685,"Oxacillin","C19 H19 N3 O5 S",401.10455,424.09379,3929.1152081485,2,2778.304007745,NA,NA,NA,NA,NA,NA,205881.902808172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"592",30685,"Oxacillin","C19 H19 N3 O5 S",401.10455,424.09379,21258.4154676559,2,15031.9697344605,NA,NA,NA,145153.703753245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"593",30685,"Oxacillin","C19 H19 N3 O5 S",401.10455,424.09379,32573.5858902759,2,23033.0034705765,NA,NA,NA,NA,NA,NA,NA,NA,140226.429750548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"594",30685,"Oxacillin","C19 H19 N3 O5 S",401.10455,424.09379,242.650581279364,2,171.579871481495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120787.795537247,NA,NA,NA,NA
"595",30685,"Oxacillin","C19 H19 N3 O5 S",401.10455,424.09379,17959.4647452627,2,12699.259307856,NA,NA,NA,NA,NA,NA,NA,NA,NA,167818.782536387,NA,NA,NA,NA,NA,NA,NA,NA,NA
"596",30685,"Oxacillin","C19 H19 N3 O5 S",401.10455,424.09379,19816.078516767,2,14012.083495731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,162426.255266285,NA,NA,NA,NA,NA,NA,NA
"597",30685,"Oxacillin","C19 H19 N3 O5 S",401.10455,424.09379,16033.5985616371,2,11337.4662697565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130431.358715746,NA,NA,NA,NA,NA,NA
"598",30685,"Oxacillin","C19 H19 N3 O5 S",401.10455,424.09379,15928.3398206467,2,11263.037100223,NA,NA,NA,NA,169463.687773954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"599",30685,"Oxacillin","C19 H19 N3 O5 S",401.10455,424.09379,1680.0793864443,2,1187.9955270865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128101.307479504,NA,NA,NA,NA,NA
"600",30889,"Pefloxacin","C17 H20 F N3 O3",333.14785,334.15514,33562.3414672134,2,23732.1592439651,1447823.5054957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"601",30889,"Pefloxacin","C17 H20 F N3 O3",333.14785,334.15514,86220.1638486136,2,60966.8625323699,NA,NA,1573156.63133665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"602",30889,"Pefloxacin","C17 H20 F N3 O3",333.14785,334.15514,41422.3162366729,2,29290.000703405,NA,1418976.54417431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"603",30889,"Pefloxacin","C17 H20 F N3 O3",333.14785,334.15514,32029.1726211223,2,22648.0451561901,NA,NA,NA,NA,NA,NA,1468109.8008328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"604",30889,"Pefloxacin","C17 H20 F N3 O3",333.14785,334.15514,86752.3838418495,2,61343.19889867,NA,NA,NA,1757028.39299571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"605",30889,"Pefloxacin","C17 H20 F N3 O3",333.14785,334.15514,78825.8072592579,2,55738.2628455251,NA,NA,NA,NA,NA,NA,NA,NA,1419431.55880344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"606",30889,"Pefloxacin","C17 H20 F N3 O3",333.14785,334.15514,19867.0052971094,2,14048.0941674551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1452828.36742625,NA,NA,NA,NA
"607",30889,"Pefloxacin","C17 H20 F N3 O3",333.14785,334.15514,30494.6175468813,2,21562.9508570901,NA,NA,NA,NA,NA,NA,NA,NA,NA,1786745.201874,NA,NA,NA,NA,NA,NA,NA,NA,NA
"608",30889,"Pefloxacin","C17 H20 F N3 O3",333.14785,334.15514,40492.2582807139,2,28632.3504158499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1202822.42648855,NA,NA,NA,NA,NA,NA,NA,NA
"609",30889,"Pefloxacin","C17 H20 F N3 O3",333.14785,334.15514,26297.9214875153,2,18595.4386149335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,471242.959614206,NA,NA,NA
"610",30889,"Pefloxacin","C17 H20 F N3 O3",333.14785,334.15514,58929.025234333,2,41669.11335191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1268676.98631209,NA
"611",30889,"Pefloxacin","C17 H20 F N3 O3",333.14785,334.15514,12300.6528310188,2,8697.87502983492,NA,NA,NA,NA,1557192.25264658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"612",30889,"Pefloxacin","C17 H20 F N3 O3",333.14785,334.15514,3994.63735827873,2,2824.63516442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1170322.52461674
"613",30889,"Pefloxacin","C17 H20 F N3 O3",333.14785,334.15514,7938.7596774638,2,5613.55080214498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,572450.633555715,NA,NA,NA,NA,NA
"614",30890,"Pefloxacin","C17 H20 F N3 O3",333.1479,334.15517,22770.9480765609,2,16101.491798983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121460.721685683,NA,NA,NA
"615",30890,"Pefloxacin","C17 H20 F N3 O3",333.1479,334.15517,42962.9081201703,2,30379.363671267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,280490.607711738,NA
"616",31066,"Penicillin BT","C14 H22 N2 O4 S2",346.10287,347.11015,12119.0076142223,2,8569.43246526801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,143810.066591396,NA,NA,NA,NA,NA,NA
"617",31431,"Pirlimycin","C17 H31 Cl N2 O5 S",410.16472,411.172,323178.442155856,2,228521.66798171,1352754.94091056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"618",31431,"Pirlimycin","C17 H31 Cl N2 O5 S",410.16472,411.172,95048.584430789,2,67209.498593193,NA,NA,995039.068849317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"619",31431,"Pirlimycin","C17 H31 Cl N2 O5 S",410.16472,411.172,79382.9677656582,2,56132.23481781,NA,1142739.07453573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"620",31431,"Pirlimycin","C17 H31 Cl N2 O5 S",410.16472,411.172,654560.802599062,2,462844.382216706,NA,NA,NA,NA,NA,1172737.69168189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"621",31431,"Pirlimycin","C17 H31 Cl N2 O5 S",410.16472,411.172,43304.2193467973,2,30620.7071541101,NA,NA,NA,NA,NA,NA,1416321.33408163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"622",31431,"Pirlimycin","C17 H31 Cl N2 O5 S",410.16472,411.172,358704.912755482,2,253642.67625433,NA,NA,NA,1332236.79667579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"623",31431,"Pirlimycin","C17 H31 Cl N2 O5 S",410.16472,411.172,117207.673700339,2,82878.34088061,NA,NA,NA,NA,NA,NA,NA,NA,1727097.05796412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"624",31431,"Pirlimycin","C17 H31 Cl N2 O5 S",410.16472,411.172,302908.34036983,2,214188.54155347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1076167.20328327,NA,NA,NA,NA
"625",31431,"Pirlimycin","C17 H31 Cl N2 O5 S",410.16472,411.172,187047.688977523,2,132262.689281278,NA,NA,NA,NA,NA,NA,NA,NA,NA,995303.548887281,NA,NA,NA,NA,NA,NA,NA,NA,NA
"626",31431,"Pirlimycin","C17 H31 Cl N2 O5 S",410.16472,411.172,144270.63055749,2,102014.74119326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1165764.05682887,NA,NA,NA,NA,NA,NA,NA,NA
"627",31431,"Pirlimycin","C17 H31 Cl N2 O5 S",410.16472,411.172,124687.241824956,2,88167.1942218731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1053960.92412076,NA,NA,NA
"628",31431,"Pirlimycin","C17 H31 Cl N2 O5 S",410.16472,411.172,225195.914150568,2,159237.55799137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1293163.74862443,NA,NA,NA,NA,NA,NA,NA
"629",31431,"Pirlimycin","C17 H31 Cl N2 O5 S",410.16472,411.172,456736.638034711,2,322961.57397069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1856512.39914633,NA
"630",31431,"Pirlimycin","C17 H31 Cl N2 O5 S",410.16472,411.172,29318.6293985003,2,20731.4016627748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2867122.98409055,NA,NA,NA,NA,NA,NA
"631",31431,"Pirlimycin","C17 H31 Cl N2 O5 S",410.16472,411.172,141944.322670441,2,100369.7931112,NA,NA,NA,NA,1251831.82383714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"632",31431,"Pirlimycin","C17 H31 Cl N2 O5 S",410.16472,411.172,24100.9828527001,2,17041.968408405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1115556.13490376
"633",31431,"Pirlimycin","C17 H31 Cl N2 O5 S",410.16472,411.172,27753.8214153508,2,19624.915326635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,720779.798595804,NA,NA,NA,NA,NA
"634",31431,"Pirlimycin","C17 H31 Cl N2 O5 S",410.16472,411.172,1121320.36478658,2,792893.233823165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2955470.42728123,NA,NA
"635",31432,"Pirlimycin","C17 H31 Cl N2 O5 S",410.16474,411.17202,74720.4850873146,2,52835.3616987885,NA,1001185.77953817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"636",31432,"Pirlimycin","C17 H31 Cl N2 O5 S",410.16474,411.17202,5005.9095925905,2,3539.71261892753,NA,NA,NA,NA,NA,800502.641016653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"637",31432,"Pirlimycin","C17 H31 Cl N2 O5 S",410.16474,411.17202,265210.303359103,2,187532.003945763,NA,NA,NA,NA,NA,NA,948619.454452687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"638",31432,"Pirlimycin","C17 H31 Cl N2 O5 S",410.16474,411.17202,95926.548095893,2,67830.3126544235,NA,NA,NA,971948.201616507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"639",31432,"Pirlimycin","C17 H31 Cl N2 O5 S",410.16474,411.17202,91583.5439319564,2,64759.3449593825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,805318.937431616,NA,NA,NA,NA,NA,NA,NA,NA
"640",31432,"Pirlimycin","C17 H31 Cl N2 O5 S",410.16474,411.17202,83200.1285529565,2,58831.375095388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,846387.802844733,NA,NA,NA
"641",31432,"Pirlimycin","C17 H31 Cl N2 O5 S",410.16474,411.17202,260330.118807015,2,184081.19235554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1548162.65468348,NA
"642",31432,"Pirlimycin","C17 H31 Cl N2 O5 S",410.16474,411.17202,256026.709114778,2,181038.222179935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2437429.24752983,NA,NA,NA,NA,NA,NA
"643",31432,"Pirlimycin","C17 H31 Cl N2 O5 S",410.16474,411.17202,40513.6290459606,2,28647.461828875,NA,NA,NA,NA,1315488.00666277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"644",31432,"Pirlimycin","C17 H31 Cl N2 O5 S",410.16474,411.17202,98816.0544613574,2,69873.502199725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1983788.2846336,NA,NA
"645",31433,"Pirlimycin","C17 H31 Cl N2 O5 S",410.16475,411.17203,51880.9393588721,2,36685.3640349865,NA,NA,762376.66027981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"646",31433,"Pirlimycin","C17 H31 Cl N2 O5 S",410.16475,411.17203,225.209918343245,2,159.247460450977,NA,NA,NA,NA,NA,607622.791606911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"647",31433,"Pirlimycin","C17 H31 Cl N2 O5 S",410.16475,411.17203,12049.1090362634,2,8520.00670679798,NA,NA,NA,737371.866970964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"648",31433,"Pirlimycin","C17 H31 Cl N2 O5 S",410.16475,411.17203,122022.450444365,2,86282.9021662099,NA,NA,NA,NA,NA,NA,NA,NA,1133625.70146987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"649",31433,"Pirlimycin","C17 H31 Cl N2 O5 S",410.16475,411.17203,27510.9306074614,2,19453.1655892885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,839878.024819358,NA,NA,NA,NA
"650",31433,"Pirlimycin","C17 H31 Cl N2 O5 S",410.16475,411.17203,161500.773781793,2,114198.29230798,NA,NA,NA,NA,NA,NA,NA,NA,NA,820033.924114245,NA,NA,NA,NA,NA,NA,NA,NA,NA
"651",31433,"Pirlimycin","C17 H31 Cl N2 O5 S",410.16475,411.17203,45805.181844404,2,32389.154695661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,621855.099135228,NA,NA,NA
"652",31433,"Pirlimycin","C17 H31 Cl N2 O5 S",410.16475,411.17203,21233.4243071611,2,15014.2983154049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1074284.09519347,NA
"653",31433,"Pirlimycin","C17 H31 Cl N2 O5 S",410.16475,411.17203,11823.8989500855,2,8360.75912766997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2322937.49558029,NA,NA,NA,NA,NA,NA
"654",31433,"Pirlimycin","C17 H31 Cl N2 O5 S",410.16475,411.17203,278607.136141029,2,197004.995252285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1774978.96169748,NA,NA
"655",31434,"Pirlimycin","C17 H31 Cl N2 O5 S",410.16482,411.1721,66020.4373502261,2,46683.4989472465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,703787.780567889,NA,NA,NA,NA,NA,NA
"656",31435,"Pirlimycin","C17 H31 Cl N2 O5 S",410.16409,411.17134,6358.53355584541,2,4496.1621957405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,192470.034611377,NA,NA
"657",31473,"Piromidic acid","C14 H16 N4 O3",288.1224,289.12969,13900.3339459439,2,9829.02039393451,564617.397113654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"658",31473,"Piromidic acid","C14 H16 N4 O3",288.1224,289.12969,59948.6657658333,2,42390.1080861065,NA,NA,535152.37916177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"659",31473,"Piromidic acid","C14 H16 N4 O3",288.1224,289.12969,102868.500941779,2,72739.0145864265,NA,680229.150686189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"660",31473,"Piromidic acid","C14 H16 N4 O3",288.1224,289.12969,75609.5050983751,2,53463.9937772199,NA,NA,NA,NA,NA,NA,1346713.85908351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"661",31473,"Piromidic acid","C14 H16 N4 O3",288.1224,289.12969,1684.80704070241,2,1191.33848347151,NA,NA,NA,394543.745602414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"662",31473,"Piromidic acid","C14 H16 N4 O3",288.1224,289.12969,159324.125041921,2,112659.169223756,NA,NA,NA,NA,NA,NA,NA,1027670.34474989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
